Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
63,2,1,1,1,71232.0,917.0,3262,91,653,17,170,34.0,26,17.0,11,2,10,2,0,7,1
51,2,1,1,2,34600.0,318.0,3593,8,199,33,60,8.0,3,15.0,5,2,5,5,0,8,1
55,2,0,1,2,46904.0,253.0,3889,20,153,4,56,0.0,9,31.0,5,1,4,4,0,8,1
49,2,1,1,1,49094.0,502.0,3695,6,376,0,38,11.0,8,69.0,6,3,6,5,0,6,1
39,2,1,1,1,36075.0,119.0,3339,54,46,0,30,12.0,1,30.0,2,0,4,1,0,6,2
43,1,1,1,2,60839.0,1250.0,3719,72,600,21,128,120.5,81,126.5,2,2,12,13,0,8,1
43,2,1,1,1,77298.0,969.0,3552,46,425,81,292,23.0,35,79.0,6,6,11,1,0,3,0
72,2,1,1,2,34026.0,76.0,3466,11,18,6,15,12.0,8,17.0,2,1,3,3,0,5,2
59,4,0,1,2,48918.0,62.0,2891,21,52,0,9,0.0,0,1.0,1,0,4,2,0,4,2
60,1,1,0,0,82122.0,1382.0,3367,89,734,22,350,120.5,25,100.0,3,9,13,1,1,1,0
46,2,0,1,1,37697.0,84.0,3046,82,34,6,21,11.0,4,8.0,2,1,3,1,0,6,2
70,2,1,1,2,34074.0,255.0,3400,69,135,1,41,10.0,1,67.0,3,3,3,5,1,6,1
62,3,1,1,2,28520.0,43.0,3429,55,11,0,10,0.0,2,20.0,1,1,2,1,0,6,2
67,2,0,1,1,62535.0,398.0,3525,13,163,48,90,0.0,45,52.0,3,2,8,1,0,3,1
45,3,0,1,1,36273.0,76.0,3123,80,29,3,30,3.0,2,9.0,3,0,3,2,0,6,2
58,2,1,1,2,63404.0,902.0,3072,97,734,26,70,11.0,44,17.0,6,3,4,2,1,4,1
41,1,1,1,1,75774.0,823.0,3193,27,340,21,134,120.5,14,56.0,7,5,8,1,0,4,0
46,2,1,1,1,78416.0,1179.0,3051,99,453,38,279,120.5,38,126.5,7,7,10,2,0,3,0
48,2,1,1,1,75702.0,1921.0,3672,87,1073,0,556,120.5,37,37.0,10,5,13,1,1,6,1
71,3,1,1,2,59385.0,185.0,3476,85,135,0,10,0.0,4,36.0,3,1,4,2,0,5,2
56,2,0,1,2,37070.0,433.0,3515,30,231,7,137,4.0,15,39.0,5,1,8,9,0,7,1
71,2,1,1,2,44689.0,34.0,2955,82,18,0,5,0.0,0,11.0,1,1,2,2,1,7,2
64,2,1,1,1,53977.0,907.0,3376,21,620,16,165,0.0,24,82.0,5,5,12,5,0,5,1
56,4,0,1,2,7144.0,416.0,3401,92,81,4,33,5.0,2,126.5,23,1,1,0,0,0,1
58,2,0,1,2,18701.0,44.0,3498,95,12,4,2,10.0,6,10.0,2,0,4,4,0,5,2
66,2,1,0,0,90369.0,1588.0,3111,2,292,51,556,120.5,23,17.0,4,6,6,1,0,1,0
48,4,0,0,0,63159.0,1797.0,3828,74,965,34,556,89.0,81,37.0,3,5,8,1,1,3,0
56,2,1,1,2,37758.0,40.0,3859,49,27,2,10,0.0,0,1.0,1,0,3,2,0,8,2
59,4,0,1,1,46757.0,1143.0,3639,71,777,30,163,0.0,51,122.0,4,4,7,6,0,9,1
53,3,1,0,0,79734.0,914.0,3050,72,572,8,232,23.0,62,17.0,4,3,6,1,1,1,0
30,2,1,0,0,63207.0,1502.0,3574,68,438,81,556,91.0,81,70.0,2,3,6,1,1,7,0
68,2,0,1,1,72071.0,1338.0,3549,4,531,69,300,120.5,81,126.5,5,4,8,3,0,2,0
39,4,1,1,1,21840.0,27.0,3392,80,17,0,9,0.0,0,1.0,1,0,3,1,0,9,2
40,1,1,1,1,58582.0,763.0,3323,15,402,35,106,101.0,77,42.0,9,2,9,2,1,5,1
71,2,0,0,0,72282.0,1331.0,3394,70,503,27,419,90.0,81,126.5,5,7,9,1,0,7,0
66,2,1,1,2,50387.0,525.0,3351,91,369,9,87,12.0,14,34.0,6,2,8,3,0,5,1
61,4,1,1,2,32583.0,9.0,3063,10,5,0,3,0.0,0,1.0,1,0,2,1,0,7,2
60,2,1,1,1,62568.0,953.0,3044,99,362,17,398,80.0,35,61.0,5,3,5,3,1,4,1
51,3,0,1,2,44635.0,68.0,3280,25,56,0,9,0.0,0,3.0,2,0,3,2,0,7,2
51,3,0,1,2,33316.0,131.0,3494,34,79,1,31,4.0,4,12.0,2,1,4,3,0,6,2
54,2,1,1,1,63967.0,882.0,3343,57,387,81,141,73.0,35,126.5,4,4,12,3,0,2,0
44,1,1,0,0,52513.0,1149.0,3860,84,367,17,241,104.0,81,126.5,9,5,9,2,0,7,0
53,2,1,1,1,25293.0,37.0,3336,51,15,0,11,0.0,2,9.0,1,1,2,1,0,8,2
57,4,0,1,1,54111.0,388.0,3357,97,267,6,54,8.0,3,50.0,5,2,6,2,0,5,1
36,2,1,0,0,78394.0,1428.0,3548,13,298,27,556,120.5,24,126.5,4,6,5,1,0,2,0
64,3,1,0,0,80739.0,1633.0,3451,92,674,81,556,39.0,0,92.0,3,11,9,1,0,1,0
47,3,1,1,1,22669.0,173.0,3452,30,16,14,36,37.0,22,48.0,4,1,2,3,0,9,2
35,2,0,1,1,29236.0,99.0,3372,30,37,4,24,16.0,9,9.0,4,0,3,2,0,9,2
63,2,1,1,1,44911.0,215.0,3520,11,159,0,22,2.0,1,31.0,4,1,4,3,0,7,2
60,4,1,1,1,54693.0,929.0,3546,72,686,17,142,23.0,26,35.0,6,4,13,8,0,6,1
48,2,1,1,1,48186.0,219.0,3150,39,97,3,66,12.0,7,34.0,4,1,4,3,0,7,2
45,2,1,1,2,54809.0,174.0,3281,0,63,6,57,13.0,13,22.0,2,1,5,4,0,4,2
44,2,1,1,2,41580.0,92.0,3674,15,56,5,24,4.0,0,3.0,2,1,3,3,0,5,2
52,4,1,0,0,80336.0,1052.0,3342,12,209,19,456,120.5,81,66.0,2,9,13,1,0,1,0
65,2,1,1,1,47743.0,275.0,3513,56,198,2,43,0.0,12,20.0,4,1,6,3,1,6,1
67,1,1,1,1,62972.0,587.0,3892,39,313,15,47,20.0,0,126.5,7,4,3,2,0,6,1
68,4,0,1,1,57333.0,1662.0,3694,55,941,14,397,76.0,58,126.5,8,5,9,11,0,6,1
40,4,1,1,1,32313.0,159.0,3288,60,86,4,56,2.0,4,7.0,4,0,4,3,0,9,2
69,3,0,0,0,84953.0,1024.0,3529,73,167,48,556,63.0,72,72.0,3,10,4,1,3,2,0
54,3,0,1,1,27071.0,35.0,3116,90,8,3,19,0.0,2,3.0,2,0,3,2,0,6,2
65,3,1,0,0,68148.0,1042.0,3351,86,389,66,408,37.0,57,85.0,4,4,6,1,0,2,0
57,3,1,1,2,65735.0,395.0,3401,37,239,7,119,4.0,15,11.0,6,2,6,5,0,7,1
47,4,1,0,0,86836.0,557.0,3616,7,179,21,273,0.0,21,63.0,6,10,6,1,3,5,0
59,4,1,1,2,4023.0,9.0,3055,29,5,0,1,1.0,1,1.0,0,0,0,15,0,19,2
32,2,1,0,0,30093.0,69.0,3375,19,2,6,28,13.0,4,16.0,2,0,3,1,0,7,2
56,4,1,1,1,57705.0,486.0,2924,14,383,0,53,6.0,4,40.0,8,1,6,3,0,6,1
34,2,0,1,1,25008.0,34.0,3196,72,2,8,8,6.0,1,9.0,1,0,3,2,0,8,2
27,1,0,0,0,83257.0,1365.0,3698,56,536,27,556,38.0,81,67.0,5,10,12,1,2,6,0
47,2,1,1,1,22280.0,13.0,3455,85,2,1,4,3.0,1,2.0,1,0,2,1,0,8,2
44,4,1,0,0,72159.0,1401.0,3657,62,322,53,556,34.0,40,53.0,4,6,10,1,0,2,0
61,2,1,0,0,64260.0,1574.0,3289,1,539,81,556,20.0,0,30.0,4,5,4,1,0,3,0
38,4,0,0,0,82733.0,1323.0,3312,28,712,50,420,65.0,38,38.0,8,4,7,1,0,4,0
51,3,0,1,1,74290.0,1217.0,3252,70,1121,0,72,0.0,12,12.0,10,8,10,4,2,6,1
71,3,0,1,3,58217.0,103.0,3638,84,68,1,13,3.0,5,13.0,2,0,4,1,0,6,2
46,3,1,0,0,21024.0,84.0,3497,89,36,4,18,6.0,2,18.0,2,0,4,1,0,7,2
50,4,1,0,0,70116.0,1536.0,3568,73,707,44,556,95.0,58,29.0,2,8,12,1,0,1,0
37,2,1,1,1,54006.0,581.0,3698,42,174,77,203,6.0,24,97.0,8,1,7,2,0,7,1
56,4,1,1,1,69063.0,928.0,3767,16,666,35,124,69.0,8,26.0,5,3,5,1,0,3,1
47,1,0,0,0,11448.0,14.0,3245,16,0,0,0,6.0,2,6.0,1,0,2,1,0,6,2
43,2,0,1,1,61825.0,424.0,3405,56,162,50,100,55.0,30,27.0,4,2,8,1,0,4,1
51,2,1,1,1,70886.0,960.0,3307,65,407,70,239,103.0,81,53.0,5,4,4,1,0,2,0
40,2,1,0,0,69109.0,1555.0,3705,10,823,25,459,120.5,29,95.0,6,6,7,1,1,4,0
49,2,0,1,2,60208.0,656.0,3768,13,488,23,71,15.0,0,59.0,8,3,7,11,1,7,1
54,3,1,1,2,32889.0,55.0,3434,78,28,0,13,4.0,2,8.0,2,1,3,3,0,5,2
38,2,0,1,1,34738.0,20.0,2920,51,3,2,10,3.0,0,2.0,1,0,3,1,0,6,2
51,3,1,1,1,30538.0,367.0,3950,27,284,0,52,8.0,3,20.0,9,0,4,4,0,10,1
45,1,1,0,0,82326.0,2257.0,2953,30,938,81,556,120.5,81,126.5,5,10,6,1,3,2,0
55,4,0,1,1,26642.0,42.0,3226,71,13,2,15,2.0,2,8.0,2,0,3,2,0,6,2
58,2,0,1,1,69932.0,1049.0,3254,97,412,81,153,120.5,81,57.0,7,6,11,2,0,4,0
50,2,0,1,2,44503.0,48.0,3123,83,31,1,8,0.0,0,8.0,2,0,3,2,0,6,2
74,4,0,1,1,60200.0,685.0,3562,3,502,19,132,0.0,6,26.0,6,2,11,6,0,6,1
70,2,0,1,1,49638.0,39.0,3120,71,18,10,3,3.0,5,0.0,1,0,3,1,0,2,2
35,1,0,0,0,23830.0,43.0,3046,3,1,8,6,4.0,8,16.0,1,0,3,1,0,7,2
63,3,0,0,0,33051.0,835.0,3731,15,100,71,243,108.0,81,126.5,9,1,8,3,0,9,1
64,2,1,0,0,72905.0,1515.0,3208,52,407,81,445,120.5,81,126.5,3,7,9,1,1,1,0
71,4,1,1,1,69702.0,1039.0,3544,8,664,9,240,50.0,19,57.0,7,7,10,2,0,4,1
47,2,0,1,1,70300.0,1596.0,3398,89,1045,61,338,60.0,46,46.0,5,5,13,3,0,8,1
38,4,1,0,0,70643.0,1828.0,3671,66,1218,81,304,23.0,81,33.0,5,8,4,1,0,6,0
53,4,1,1,1,30396.0,34.0,3109,22,15,0,6,0.0,1,12.0,1,1,2,2,1,7,2
54,4,0,1,1,50616.0,149.0,3121,56,128,0,16,0.0,1,4.0,4,0,4,2,0,7,2
53,3,0,1,1,62772.0,946.0,3455,74,581,49,157,43.0,8,108.0,5,6,11,1,1,2,0
37,4,0,0,0,30298.0,28.0,3090,48,6,3,12,6.0,1,0.0,1,1,3,1,0,3,2
38,2,0,1,1,52413.0,450.0,3889,67,185,8,133,56.0,56,12.0,7,1,7,2,0,7,1
65,4,1,1,2,44155.0,46.0,3210,24,22,1,9,0.0,0,14.0,1,1,2,1,0,4,2
51,4,0,0,0,86979.0,1702.0,3402,67,584,81,556,65.0,81,35.0,5,5,5,1,1,2,0
47,2,1,1,2,76532.0,820.0,3342,38,355,30,177,90.0,81,30.0,9,5,7,4,0,5,1
40,2,1,1,1,42081.0,382.0,3537,86,175,10,110,54.0,6,27.0,6,3,4,2,1,6,1
34,4,1,0,0,67546.0,2126.0,3716,90,864,81,556,120.5,38,126.5,4,10,5,1,0,3,0
33,3,1,0,0,88420.0,2069.0,3193,87,957,81,556,99.0,81,126.5,4,7,8,1,3,1,0
37,2,1,1,1,31158.0,72.0,3567,62,25,6,16,20.0,0,5.0,2,0,3,2,0,8,2
54,2,0,1,1,61671.0,732.0,3164,23,641,7,56,0.0,0,28.0,10,4,6,8,2,8,1
48,2,0,0,0,69719.0,801.0,3083,99,273,81,208,120.5,14,43.0,2,3,5,1,0,1,0
73,2,0,1,1,49160.0,236.0,3301,29,122,21,43,25.0,10,15.0,3,1,6,2,0,6,1
44,0,1,1,1,24882.0,80.0,3707,52,1,4,10,29.0,0,36.0,1,1,2,1,1,6,2
68,4,0,0,0,90933.0,1685.0,3139,90,1020,31,430,62.0,63,79.0,4,6,4,1,1,1,0
77,4,0,0,0,113734.0,277.0,3081,9,6,2,3,1.0,81,3.0,27,0,0,0,0,1,1
72,4,1,1,1,59292.0,507.0,3430,71,378,14,68,19.0,14,14.0,3,5,8,2,0,3,1
58,4,1,1,2,45759.0,68.0,3540,13,42,1,18,3.0,0,4.0,2,0,3,2,0,7,2
39,2,0,0,0,22148.0,49.0,3126,16,15,5,14,0.0,4,11.0,1,0,3,1,0,7,2
35,3,1,0,0,73395.0,397.0,3152,94,272,7,80,20.0,7,11.0,4,4,6,1,0,2,0
51,2,0,1,1,29819.0,39.0,3297,77,9,1,24,2.0,1,2.0,3,0,3,3,0,6,2
54,2,1,1,1,45688.0,306.0,3204,20,279,0,18,0.0,0,9.0,3,1,8,2,1,4,2
68,2,1,0,0,62820.0,976.0,3285,51,398,61,265,120.5,61,53.0,3,4,6,1,0,1,0
51,4,1,1,1,60491.0,1028.0,3434,81,637,47,237,12.0,19,76.0,6,11,7,4,0,5,1
36,2,1,1,1,33235.0,70.0,3107,71,45,0,16,2.0,1,6.0,3,0,3,1,0,7,2
63,2,1,0,0,35701.0,46.0,3516,36,21,1,9,7.0,3,5.0,1,0,3,1,0,6,2
42,3,1,1,1,31535.0,51.0,3325,95,15,4,13,0.0,0,19.0,1,1,2,1,1,7,2
62,1,1,0,0,92556.0,1263.0,3119,32,493,81,352,120.5,23,28.0,3,5,13,0,0,0,0
52,2,0,1,1,67384.0,1490.0,3675,32,957,40,175,120.5,53,107.0,7,8,5,2,1,5,0
51,3,1,0,0,80573.0,1564.0,3672,85,829,81,430,60.0,81,15.0,4,6,13,1,0,2,0
55,2,1,1,1,77870.0,1815.0,3725,93,1017,50,500,65.0,50,126.5,5,5,5,3,2,8,1
59,4,0,1,1,52278.0,1198.0,3569,24,953,0,71,0.0,0,126.5,10,5,10,6,0,8,1
54,2,0,1,1,57107.0,416.0,3723,44,159,0,120,0.0,0,126.5,4,4,8,7,2,8,1
32,2,1,0,0,18929.0,85.0,3547,15,32,0,8,23.0,4,18.0,1,0,4,1,0,6,2
41,4,0,1,1,36038.0,47.0,3443,82,23,0,15,0.0,2,7.0,3,0,3,2,0,6,2
46,2,0,0,0,20180.0,137.0,3543,27,18,42,24,15.0,20,18.0,2,1,4,1,0,7,2
57,4,1,1,2,34230.0,21.0,3599,72,15,0,4,0.0,0,2.0,1,0,2,1,0,7,2
45,1,0,1,1,31878.0,70.0,3056,7,23,4,5,10.0,5,23.0,1,0,4,1,0,3,2
50,1,1,1,1,70932.0,909.0,3210,57,200,81,100,46.0,81,126.5,6,2,12,2,0,3,0
66,2,0,0,0,91249.0,1676.0,3666,84,1225,27,119,71.0,81,27.0,7,9,6,0,4,4,0
79,3,0,0,0,77598.0,1735.0,3584,53,1193,33,281,120.5,66,33.0,7,5,13,1,1,3,0
63,2,0,1,2,80982.0,1191.0,3381,48,505,81,401,104.0,22,22.0,11,5,11,3,0,5,1
45,3,1,1,1,22701.0,24.0,3465,2,2,4,9,0.0,4,5.0,1,0,3,1,0,5,2
53,4,1,1,1,55212.0,1182.0,3632,65,1103,0,45,0.0,0,34.0,4,2,11,3,2,8,1
52,2,1,0,0,70617.0,1280.0,3420,45,353,61,556,40.0,46,27.0,3,3,7,1,0,2,0
65,2,0,0,0,64849.0,1336.0,3642,42,652,48,350,94.0,81,108.0,9,3,6,1,0,5,0
57,3,1,1,2,62694.0,749.0,3426,29,379,6,157,25.0,81,91.0,9,3,7,5,0,7,1
48,4,1,1,2,61917.0,91.0,3270,83,46,4,36,2.0,2,1.0,2,0,4,1,0,5,2
75,4,1,1,1,67472.0,414.0,3323,93,162,31,127,8.0,17,69.0,4,2,7,2,0,3,1
40,3,1,1,1,21059.0,44.0,3047,40,8,3,19,3.0,3,8.0,3,0,3,3,0,6,2
54,3,1,1,2,29543.0,63.0,3225,47,17,3,18,3.0,4,18.0,3,1,2,2,0,7,2
71,2,1,1,1,75903.0,901.0,3378,50,340,81,185,120.5,38,100.0,6,6,9,2,0,3,0
47,1,1,1,2,34984.0,38.0,3799,40,8,4,15,3.0,5,3.0,1,0,3,2,0,7,2
66,4,0,1,1,54998.0,455.0,3318,3,154,22,202,39.0,30,8.0,4,2,9,5,0,4,1
73,4,0,1,1,54356.0,775.0,3636,62,710,15,30,20.0,0,0.0,11,2,8,3,0,8,1
63,3,1,1,1,34242.0,15.0,3147,25,8,2,4,0.0,0,1.0,0,0,3,1,0,5,2
49,2,1,1,1,25410.0,38.0,3351,48,2,2,4,13.0,13,4.0,1,0,4,1,0,4,2
38,4,1,0,0,73356.0,1512.0,3076,56,1050,14,322,0.0,14,112.0,5,11,5,1,3,2,0
72,2,1,1,1,28320.0,43.0,3580,68,19,1,14,3.0,2,4.0,1,0,3,1,0,8,2
45,2,0,1,1,23763.0,42.0,3770,64,22,0,6,6.0,2,6.0,1,0,3,1,0,7,2
38,2,1,0,0,72570.0,1089.0,3114,67,274,81,216,120.5,81,126.5,4,6,12,1,0,1,0
46,3,1,1,1,34529.0,162.0,3702,94,68,6,38,3.0,6,41.0,2,2,3,2,0,7,2
71,2,0,0,0,70792.0,1272.0,3441,82,344,45,556,104.0,11,114.0,3,4,10,2,0,3,0
40,2,1,0,0,63211.0,1173.0,3918,3,145,81,459,120.5,26,126.5,3,8,7,2,0,2,0
48,3,1,1,1,83891.0,816.0,3058,24,217,38,350,111.0,81,15.0,4,7,10,1,0,1,0
54,2,0,1,2,36065.0,74.0,3504,54,18,7,34,10.0,2,3.0,3,0,3,3,0,8,2
68,2,1,1,1,39898.0,134.0,3258,20,69,8,26,12.0,7,12.0,3,0,4,2,0,7,2
82,4,0,0,0,51141.0,157.0,3375,96,144,0,7,0.0,0,6.0,3,1,4,1,0,5,2
46,2,1,1,1,56939.0,561.0,3333,19,256,34,103,90.0,29,49.0,3,3,10,2,0,3,1
71,2,0,0,0,80872.0,1336.0,2890,60,483,72,556,94.0,12,108.0,4,4,10,1,0,1,0
46,4,1,0,0,72335.0,2092.0,3734,2,1225,81,556,28.0,21,0.0,10,4,8,1,0,8,0
58,4,0,0,0,61798.0,463.0,3267,13,338,4,89,11.0,8,13.0,4,2,9,1,0,4,0
72,4,0,0,0,76842.0,1130.0,3165,37,605,10,345,84.0,54,32.0,1,8,7,1,0,0,0
46,2,1,1,1,29478.0,20.0,3212,59,8,0,7,3.0,1,1.0,1,0,3,1,0,6,2
66,2,0,1,1,46998.0,377.0,3664,55,172,41,86,45.0,6,27.0,5,3,5,5,1,7,1
32,2,0,0,0,96843.0,1544.0,3481,60,448,71,556,40.0,17,17.0,6,11,10,1,1,2,0
72,4,0,1,2,56551.0,138.0,3043,48,67,4,32,17.0,2,16.0,2,1,4,3,0,4,2
57,3,1,1,1,70053.0,1012.0,3528,38,512,53,98,81.0,81,89.0,8,5,10,3,0,5,1
60,4,0,0,0,71670.0,1766.0,3344,8,1225,16,128,0.0,0,126.5,5,3,6,1,3,6,0
44,2,1,1,2,44359.0,45.0,3061,19,20,0,14,7.0,3,1.0,2,0,4,3,0,3,2
70,2,0,1,2,40887.0,161.0,3438,32,50,4,44,10.0,10,43.0,3,1,3,3,0,9,2
56,2,0,1,1,48877.0,144.0,3108,27,102,1,15,2.0,0,24.0,3,0,4,1,0,7,2
75,2,1,0,0,74485.0,1734.0,3358,58,499,81,556,120.5,49,49.0,6,7,12,1,0,3,0
50,2,1,1,1,64474.0,823.0,3299,59,381,35,172,56.0,81,93.0,8,2,10,2,0,5,1
59,2,1,1,1,77226.0,1138.0,3170,29,631,43,239,120.5,76,21.0,6,8,12,2,0,3,0
73,2,0,0,0,72643.0,1429.0,3536,60,526,80,553,120.5,81,53.0,3,10,7,1,1,2,0
44,3,1,0,0,85738.0,1371.0,3206,41,913,26,376,17.0,26,13.0,3,6,11,1,2,1,0
56,2,0,1,1,55686.0,982.0,3549,27,673,0,199,37.0,47,26.0,6,3,5,2,1,4,1
39,2,0,1,1,39062.0,44.0,3145,28,23,0,9,0.0,0,12.0,1,0,3,1,1,4,2
51,2,1,1,2,34600.0,318.0,3593,8,199,33,60,8.0,3,15.0,5,2,5,5,0,8,1
47,2,1,1,1,40794.0,434.0,3409,18,261,23,73,4.0,23,50.0,6,3,5,2,0,7,1
51,1,1,1,2,54690.0,198.0,3402,76,111,16,37,7.0,9,18.0,3,1,5,3,0,3,1
53,2,1,1,1,4428.0,359.0,3464,0,16,4,12,2.0,4,126.5,25,0,0,0,0,1,1
59,1,1,0,0,32632.0,576.0,3921,32,63,81,137,120.5,19,53.0,4,4,8,2,0,5,0
54,4,0,1,2,38236.0,88.0,3331,2,58,0,18,2.0,0,10.0,3,0,4,4,0,7,2
43,2,1,1,1,36781.0,63.0,2952,16,29,1,17,0.0,3,13.0,2,1,2,1,0,8,2
38,3,0,1,1,31385.0,27.0,3827,56,3,2,12,0.0,1,9.0,1,0,2,1,1,8,2
38,2,1,1,1,24570.0,193.0,3536,97,28,34,62,11.0,14,44.0,4,0,4,3,0,9,2
48,4,0,1,1,25509.0,101.0,3698,15,40,3,30,10.0,7,11.0,3,0,3,3,0,9,2
71,2,1,0,0,94642.0,2211.0,2893,35,879,81,556,106.0,81,126.5,5,7,9,0,2,1,0
60,3,1,1,1,58646.0,140.0,3315,3,62,1,44,6.0,5,22.0,2,1,4,1,0,4,2
47,2,0,1,2,53201.0,415.0,3258,49,280,7,81,20.0,0,27.0,6,3,5,8,0,7,1
65,2,1,1,1,21994.0,22.0,3601,4,9,0,6,3.0,1,3.0,0,0,3,1,0,5,2
44,2,1,1,2,57113.0,263.0,3441,45,182,4,33,0.0,2,42.0,4,1,5,6,0,7,1
31,2,1,0,0,51373.0,393.0,3421,37,83,2,101,64.0,26,117.0,3,5,3,1,0,4,0
36,2,1,1,1,23477.0,147.0,3300,39,38,15,54,3.0,8,29.0,3,0,4,3,0,8,2
66,2,1,1,1,58116.0,443.0,3126,38,228,19,130,4.0,11,51.0,3,3,8,2,0,2,1
59,4,0,0,0,72968.0,1958.0,3244,8,1092,37,556,120.5,37,55.0,5,5,8,1,1,3,0
51,3,1,1,1,39791.0,174.0,3507,89,85,15,27,13.0,13,21.0,3,1,4,2,0,7,2
75,3,0,0,0,91712.0,2217.0,3304,47,1225,24,556,94.0,29,48.0,9,7,11,0,1,3,0
64,2,0,1,1,94472.0,1691.0,3166,75,1017,33,417,108.0,81,16.0,5,5,5,1,2,5,0
62,2,1,1,2,13672.0,25.0,3487,86,6,2,9,2.0,1,5.0,1,0,3,2,0,8,2
42,1,1,0,0,96547.0,809.0,3086,4,448,21,125,52.0,81,62.0,7,6,8,0,3,2,0
47,2,1,0,0,79205.0,895.0,3718,73,504,23,117,120.5,28,44.0,6,5,4,1,1,4,0
47,4,1,1,1,56559.0,484.0,3600,46,226,22,133,41.0,31,31.0,4,3,8,3,0,4,1
49,4,1,1,1,32644.0,413.0,3578,38,239,3,141,0.0,7,23.0,7,1,6,4,1,8,1
42,1,0,1,1,67506.0,331.0,3197,73,90,38,67,33.0,36,67.0,4,1,6,1,0,3,1
52,2,0,1,1,24206.0,25.0,3379,66,7,2,8,3.0,2,3.0,1,0,3,1,0,6,2
55,4,0,1,1,28420.0,13.0,3236,36,4,2,5,2.0,0,0.0,1,0,2,1,0,6,2
52,2,1,1,1,22979.0,115.0,3799,29,16,17,19,20.0,21,22.0,3,2,2,3,0,8,2
56,2,0,0,0,33279.0,16.0,2889,29,10,3,3,0.0,0,0.0,0,0,3,1,0,3,2
50,3,0,1,2,46423.0,92.0,3333,6,68,0,16,0.0,0,8.0,2,0,4,3,0,7,2
45,2,1,1,1,30368.0,52.0,3402,97,35,0,13,2.0,0,2.0,2,0,3,2,0,8,2
52,2,1,1,1,63684.0,1464.0,3629,61,575,80,428,120.5,81,80.0,8,4,8,3,0,5,1
58,2,0,1,1,41638.0,441.0,3550,68,315,0,31,4.0,0,91.0,5,5,3,4,1,8,1
63,4,0,1,1,68805.0,283.0,3334,73,182,2,49,17.0,13,20.0,3,1,7,1,0,2,1
56,4,1,1,1,65814.0,747.0,3195,90,561,14,113,10.0,14,35.0,8,2,10,3,0,5,1
64,2,0,0,0,71964.0,1870.0,3454,81,587,51,556,120.5,34,86.0,5,6,5,1,0,3,0
36,2,0,1,1,39146.0,165.0,3549,1,94,1,33,13.0,12,12.0,4,0,4,3,0,8,2
45,2,1,0,0,96876.0,1941.0,3435,79,908,43,556,40.0,81,21.0,7,7,9,1,3,2,0
41,0,1,0,0,34445.0,839.0,3567,92,228,81,122,120.5,81,30.0,11,2,8,6,0,9,1
64,2,0,0,0,68281.0,1655.0,3770,31,995,81,417,42.0,48,41.0,2,9,13,1,0,5,0
47,1,1,1,2,37284.0,23.0,3506,46,11,1,2,2.0,1,6.0,0,0,3,1,0,6,2
39,2,1,0,0,36790.0,66.0,3591,14,3,3,14,15.0,21,10.0,2,1,2,1,0,9,2
55,2,1,1,2,27943.0,37.0,3489,89,12,1,16,4.0,1,3.0,2,0,3,3,0,8,2
71,2,0,1,2,22263.0,21.0,3140,31,17,0,2,0.0,0,2.0,1,0,3,2,0,6,2
50,2,1,1,3,30261.0,22.0,3691,75,8,0,5,0.0,3,6.0,0,0,3,1,0,8,2
44,2,1,1,1,28587.0,78.0,2893,42,22,4,17,12.0,10,13.0,2,0,4,3,0,6,2
40,3,1,1,1,43815.0,79.0,3470,53,14,10,29,4.0,7,15.0,2,0,3,1,0,6,2
66,2,1,1,2,48195.0,265.0,3208,53,106,27,68,52.0,7,5.0,4,2,5,6,0,6,1
70,3,1,1,1,77027.0,1175.0,3107,23,820,57,242,45.0,0,11.0,8,3,6,2,0,4,1
57,4,1,1,1,71322.0,1305.0,3547,57,753,43,226,69.0,10,126.5,8,5,13,2,0,4,1
43,3,1,1,1,32765.0,46.0,3175,49,13,3,17,7.0,3,3.0,2,0,4,2,0,5,2
57,2,1,1,2,29672.0,25.0,3257,6,9,1,3,0.0,4,8.0,0,0,3,1,0,6,2
69,2,0,0,0,23272.0,46.0,3304,29,19,3,6,4.0,2,12.0,1,0,3,1,0,4,2
73,3,1,1,1,49912.0,874.0,3769,5,520,8,223,32.0,49,42.0,10,5,7,4,1,8,1
37,1,1,1,1,7500.0,100.0,3952,98,5,17,17,13.0,14,34.0,2,1,3,4,0,9,2
75,4,0,1,1,68117.0,930.0,3318,80,618,44,215,0.0,17,36.0,11,8,4,2,1,6,1
67,2,1,1,1,67225.0,868.0,3264,4,315,35,322,46.0,7,126.5,7,2,11,3,0,5,1
46,2,1,1,1,17649.0,45.0,3249,70,15,1,23,0.0,5,1.0,3,0,3,3,0,8,2
47,2,1,1,1,55914.0,1260.0,3475,32,384,60,364,119.0,81,126.5,11,6,8,4,0,7,1
38,2,1,1,1,40059.0,414.0,3323,82,110,29,92,28.0,10,126.5,6,2,3,1,1,8,1
72,2,1,1,1,60905.0,392.0,3462,27,208,17,76,36.0,17,38.0,3,3,7,2,0,2,1
45,2,1,1,2,75330.0,1109.0,3859,94,555,81,257,93.0,61,61.0,10,3,12,4,0,6,1
71,2,0,1,1,60689.0,639.0,3588,23,240,81,216,63.0,6,24.0,4,4,10,4,0,3,1
